#            mhscp               ctau              width        SR1FULL_600
     7.5000000e+02      6.1664687e+01      3.2000000e-18      7.1647557e-02
     7.5000000e+02      1.3155133e+01      1.5000000e-17      3.1940850e-02
     7.5000000e+02      6.1664687e+00      3.2000000e-17      1.2029447e-02
     7.5000000e+02      4.2897174e+00      4.6000000e-17      5.6234317e-03
     7.5000000e+02      2.9018676e+00      6.8000000e-17      1.7492177e-03
     7.5000000e+02      1.9732700e+00      1.0000000e-16      3.3377705e-04
     7.5000000e+02      1.3155133e+00      1.5000000e-16      2.7511705e-05
     7.5000000e+02      8.9694091e-01      2.2000000e-16      1.0215821e-06
     7.5000000e+02      6.1664687e-01      3.2000000e-16      1.9525059e-08
     7.5000000e+02      4.2897174e-01      4.6000000e-16      6.7006809e-10
     7.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     8.0000000e+02      1.0000000e+99      0.0000000e+00      9.6125486e-02
     8.0000000e+02      3.9465400e+02      5.0000000e-19      9.2057460e-02
     8.0000000e+02      6.1664687e+01      3.2000000e-18      7.3817394e-02
     8.0000000e+02      1.3155133e+01      1.5000000e-17      3.3193976e-02
     8.0000000e+02      6.1664687e+00      3.2000000e-17      1.2624845e-02
     8.0000000e+02      4.2897174e+00      4.6000000e-17      5.9272350e-03
     8.0000000e+02      2.9018676e+00      6.8000000e-17      1.8498720e-03
     8.0000000e+02      1.9732700e+00      1.0000000e-16      3.5356619e-04
     8.0000000e+02      1.3155133e+00      1.5000000e-16      2.9121237e-05
     8.0000000e+02      8.9694091e-01      2.2000000e-16      1.0785865e-06
     8.0000000e+02      6.1664687e-01      3.2000000e-16      2.2016822e-08
     8.0000000e+02      4.2897174e-01      4.6000000e-16      1.0144931e-09
     8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     8.5000000e+02      1.0000000e+99      0.0000000e+00      9.6913305e-02
     8.5000000e+02      3.9465400e+02      5.0000000e-19      9.2808469e-02
     8.5000000e+02      6.1664687e+01      3.2000000e-18      7.4434636e-02
     8.5000000e+02      1.3155133e+01      1.5000000e-17      3.3590380e-02
     8.5000000e+02      6.1664687e+00      3.2000000e-17      1.2800467e-02
     8.5000000e+02      4.2897174e+00      4.6000000e-17      6.0013573e-03
     8.5000000e+02      2.9018676e+00      6.8000000e-17      1.8647589e-03
     8.5000000e+02      1.9732700e+00      1.0000000e-16      3.5358183e-04
     8.5000000e+02      1.3155133e+00      1.5000000e-16      2.8721879e-05
     8.5000000e+02      8.9694091e-01      2.2000000e-16      1.0320011e-06
     8.5000000e+02      6.1664687e-01      3.2000000e-16      1.7298712e-08
     8.5000000e+02      4.2897174e-01      4.6000000e-16      4.5212801e-10
     8.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     9.0000000e+02      1.0000000e+99      0.0000000e+00      9.7579667e-02
     9.0000000e+02      3.9465400e+02      5.0000000e-19      9.3372222e-02
     9.0000000e+02      6.1664687e+01      3.2000000e-18      7.4589764e-02
     9.0000000e+02      1.3155133e+01      1.5000000e-17      3.3297007e-02
     9.0000000e+02      6.1664687e+00      3.2000000e-17      1.2626310e-02
     9.0000000e+02      4.2897174e+00      4.6000000e-17      5.9128432e-03
     9.0000000e+02      2.9018676e+00      6.8000000e-17      1.8361180e-03
     9.0000000e+02      1.9732700e+00      1.0000000e-16      3.4799994e-04
     9.0000000e+02      1.3155133e+00      1.5000000e-16      2.8186176e-05
     9.0000000e+02      8.9694091e-01      2.2000000e-16      9.8279100e-07
     9.0000000e+02      6.1664687e-01      3.2000000e-16      1.2019572e-08
     9.0000000e+02      4.2897174e-01      4.6000000e-16      1.1950866e-10
     9.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     9.5000000e+02      1.0000000e+99      0.0000000e+00      9.5389168e-02
     9.5000000e+02      3.9465400e+02      5.0000000e-19      9.1346458e-02
     9.5000000e+02      6.1664687e+01      3.2000000e-18      7.3280380e-02
     9.5000000e+02      6.1664687e+00      3.2000000e-17      1.2740248e-02
     9.5000000e+02      4.2897174e+00      4.6000000e-17      5.9888805e-03
     9.5000000e+02      2.9018676e+00      6.8000000e-17      1.8642414e-03
     9.5000000e+02      1.9732700e+00      1.0000000e-16      3.5359926e-04
     9.5000000e+02      1.3155133e+00      1.5000000e-16      2.8605159e-05
     9.5000000e+02      8.9694091e-01      2.2000000e-16      9.9361530e-07
     9.5000000e+02      6.1664687e-01      3.2000000e-16      1.2172990e-08
     9.5000000e+02      4.2897174e-01      4.6000000e-16      1.3854170e-10
     9.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.0000000e+03      1.0000000e+99      0.0000000e+00      9.5817271e-02
     1.0000000e+03      3.9465400e+02      5.0000000e-19      9.1757709e-02
     1.0000000e+03      6.1664687e+01      3.2000000e-18      7.3636856e-02
     1.0000000e+03      6.1664687e+00      3.2000000e-17      1.2870195e-02
     1.0000000e+03      4.2897174e+00      4.6000000e-17      6.0428332e-03
     1.0000000e+03      2.9018676e+00      6.8000000e-17      1.8736462e-03
     1.0000000e+03      1.9732700e+00      1.0000000e-16      3.5284924e-04
     1.0000000e+03      1.3155133e+00      1.5000000e-16      2.8199597e-05
     1.0000000e+03      8.9694091e-01      2.2000000e-16      9.5936490e-07
     1.0000000e+03      6.1664687e-01      3.2000000e-16      1.0845501e-08
     1.0000000e+03      4.2897174e-01      4.6000000e-16      8.2806002e-11
     1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.1000000e+03      1.0000000e+99      0.0000000e+00      9.0915432e-02
     1.1000000e+03      3.9465400e+02      5.0000000e-19      8.7105010e-02
     1.1000000e+03      6.1664687e+01      3.2000000e-18      7.0099458e-02
     1.1000000e+03      6.1664687e+00      3.2000000e-17      1.2481453e-02
     1.1000000e+03      4.2897174e+00      4.6000000e-17      5.8663995e-03
     1.1000000e+03      2.9018676e+00      6.8000000e-17      1.8164022e-03
     1.1000000e+03      1.9732700e+00      1.0000000e-16      3.4064243e-04
     1.1000000e+03      1.3155133e+00      1.5000000e-16      2.7002215e-05
     1.1000000e+03      8.9694091e-01      2.2000000e-16      9.0524909e-07
     1.1000000e+03      6.1664687e-01      3.2000000e-16      9.7065304e-09
     1.1000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.0000000e+99      0.0000000e+00      8.7228789e-02
     1.2000000e+03      1.9732700e+04      1.0000000e-20      8.7153730e-02
     1.2000000e+03      1.9732700e+02      1.0000000e-18      8.0176080e-02
     1.2000000e+03      3.5236964e+01      5.6000000e-18      5.6551881e-02
     1.2000000e+03      6.1664687e+00      3.2000000e-17      1.2104581e-02
     1.2000000e+03      4.2897174e+00      4.6000000e-17      5.6852554e-03
     1.2000000e+03      2.9018676e+00      6.8000000e-17      1.7553676e-03
     1.2000000e+03      1.9732700e+00      1.0000000e-16      3.2745506e-04
     1.2000000e+03      1.3155133e+00      1.5000000e-16      2.5693568e-05
     1.2000000e+03      8.9694091e-01      2.2000000e-16      8.4426588e-07
     1.2000000e+03      6.1664687e-01      3.2000000e-16      8.4113484e-09
     1.2000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.3000000e+03      1.0000000e+99      0.0000000e+00      8.0325793e-02
     1.3000000e+03      1.9732700e+04      1.0000000e-20      8.0258049e-02
     1.3000000e+03      1.9732700e+02      1.0000000e-18      7.3957974e-02
     1.3000000e+03      3.5236964e+01      5.6000000e-18      5.2556417e-02
     1.3000000e+03      6.1664687e+00      3.2000000e-17      1.1407128e-02
     1.3000000e+03      4.2897174e+00      4.6000000e-17      5.3468000e-03
     1.3000000e+03      2.9018676e+00      6.8000000e-17      1.6422949e-03
     1.3000000e+03      1.9732700e+00      1.0000000e-16      3.0394264e-04
     1.3000000e+03      1.3155133e+00      1.5000000e-16      2.3568762e-05
     1.3000000e+03      8.9694091e-01      2.2000000e-16      7.6158058e-07
     1.3000000e+03      6.1664687e-01      3.2000000e-16      7.4014368e-09
     1.3000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.4000000e+03      1.0000000e+99      0.0000000e+00      7.4469011e-02
     1.4000000e+03      1.9732700e+04      1.0000000e-20      7.4406680e-02
     1.4000000e+03      1.9732700e+02      1.0000000e-18      6.8609755e-02
     1.4000000e+03      3.5236964e+01      5.6000000e-18      4.8897527e-02
     1.4000000e+03      6.1664687e+00      3.2000000e-17      1.0658517e-02
     1.4000000e+03      4.2897174e+00      4.6000000e-17      4.9843128e-03
     1.4000000e+03      2.9018676e+00      6.8000000e-17      1.5232854e-03
     1.4000000e+03      1.9732700e+00      1.0000000e-16      2.7970744e-04
     1.4000000e+03      1.3155133e+00      1.5000000e-16      2.1435790e-05
     1.4000000e+03      8.9694091e-01      2.2000000e-16      6.8257445e-07
     1.4000000e+03      6.1664687e-01      3.2000000e-16      6.4391663e-09
     1.4000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.5000000e+03      1.0000000e+99      0.0000000e+00      6.9186735e-02
     1.5000000e+03      1.9732700e+06      1.0000000e-22      6.9186176e-02
     1.5000000e+03      1.9732700e+02      1.0000000e-18      6.3934158e-02
     1.5000000e+03      3.5236964e+01      5.6000000e-18      4.6169580e-02
     1.5000000e+03      6.1664687e+00      3.2000000e-17      1.0418315e-02
     1.5000000e+03      4.2897174e+00      4.6000000e-17      4.8904440e-03
     1.5000000e+03      2.9018676e+00      6.8000000e-17      1.4958013e-03
     1.5000000e+03      1.9732700e+00      1.0000000e-16      2.7390371e-04
     1.5000000e+03      1.3155133e+00      1.5000000e-16      2.0813491e-05
     1.5000000e+03      8.9694091e-01      2.2000000e-16      6.5019800e-07
     1.5000000e+03      6.1664687e-01      3.2000000e-16      5.8800715e-09
     1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.6000000e+03      1.0000000e+99      0.0000000e+00      6.3279517e-02
     1.6000000e+03      1.9732700e+06      1.0000000e-22      6.3279003e-02
     1.6000000e+03      1.9732700e+02      1.0000000e-18      5.8449490e-02
     1.6000000e+03      3.5236964e+01      5.6000000e-18      4.2159195e-02
     1.6000000e+03      6.1664687e+00      3.2000000e-17      9.4458406e-03
     1.6000000e+03      4.2897174e+00      4.6000000e-17      4.4125667e-03
     1.6000000e+03      2.9018676e+00      6.8000000e-17      1.3403289e-03
     1.6000000e+03      1.9732700e+00      1.0000000e-16      2.4330221e-04
     1.6000000e+03      1.3155133e+00      1.5000000e-16      1.8276701e-05
     1.6000000e+03      8.9694091e-01      2.2000000e-16      5.6488931e-07
     1.6000000e+03      6.1664687e-01      3.2000000e-16      5.1063922e-09
     1.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.7000000e+03      1.0000000e+99      0.0000000e+00      5.7030753e-02
     1.7000000e+03      1.9732700e+06      1.0000000e-22      5.7030294e-02
     1.7000000e+03      1.9732700e+02      1.0000000e-18      5.2709077e-02
     1.7000000e+03      3.5236964e+01      5.6000000e-18      3.8082220e-02
     1.7000000e+03      6.1664687e+00      3.2000000e-17      8.4971468e-03
     1.7000000e+03      4.2897174e+00      4.6000000e-17      3.9538310e-03
     1.7000000e+03      2.9018676e+00      6.8000000e-17      1.1936679e-03
     1.7000000e+03      1.9732700e+00      1.0000000e-16      2.1481245e-04
     1.7000000e+03      1.3155133e+00      1.5000000e-16      1.5913860e-05
     1.7000000e+03      8.9694091e-01      2.2000000e-16      4.8046838e-07
     1.7000000e+03      6.1664687e-01      3.2000000e-16      4.1490508e-09
     1.7000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.8000000e+03      1.0000000e+99      0.0000000e+00      5.0608485e-02
     1.8000000e+03      1.9732700e+06      1.0000000e-22      5.0608088e-02
     1.8000000e+03      1.9732700e+02      1.0000000e-18      4.6869265e-02
     1.8000000e+03      3.5236964e+01      5.6000000e-18      3.4143126e-02
     1.8000000e+03      6.1664687e+00      3.2000000e-17      7.6929999e-03
     1.8000000e+03      4.2897174e+00      4.6000000e-17      3.5655826e-03
     1.8000000e+03      2.9018676e+00      6.8000000e-17      1.0684683e-03
     1.8000000e+03      1.9732700e+00      1.0000000e-16      1.9019372e-04
     1.8000000e+03      1.3155133e+00      1.5000000e-16      1.3852200e-05
     1.8000000e+03      8.9694091e-01      2.2000000e-16      4.0834183e-07
     1.8000000e+03      6.1664687e-01      3.2000000e-16      3.4195693e-09
     1.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.9000000e+03      1.0000000e+99      0.0000000e+00      4.5539297e-02
     1.9000000e+03      1.9732700e+06      1.0000000e-22      4.5538942e-02
     1.9000000e+03      1.9732700e+02      1.0000000e-18      4.2194774e-02
     1.9000000e+03      3.5236964e+01      5.6000000e-18      3.0796193e-02
     1.9000000e+03      6.1664687e+00      3.2000000e-17      6.9439520e-03
     1.9000000e+03      4.2897174e+00      4.6000000e-17      3.2118902e-03
     1.9000000e+03      2.9018676e+00      6.8000000e-17      9.5903691e-04
     1.9000000e+03      1.9732700e+00      1.0000000e-16      1.6981802e-04
     1.9000000e+03      1.3155133e+00      1.5000000e-16      1.2270156e-05
     1.9000000e+03      8.9694091e-01      2.2000000e-16      3.5768975e-07
     1.9000000e+03      6.1664687e-01      3.2000000e-16      2.9375316e-09
     1.9000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     2.0000000e+03      1.0000000e+99      0.0000000e+00      3.9104971e-02
     2.0000000e+03      1.9732700e+06      1.0000000e-22      3.9104668e-02
     2.0000000e+03      1.9732700e+02      1.0000000e-18      3.6255719e-02
     2.0000000e+03      3.5236964e+01      5.6000000e-18      2.6530048e-02
     2.0000000e+03      6.1664687e+00      3.2000000e-17      5.9789634e-03
     2.0000000e+03      4.2897174e+00      4.6000000e-17      2.7545537e-03
     2.0000000e+03      2.9018676e+00      6.8000000e-17      8.1757027e-04
     2.0000000e+03      1.9732700e+00      1.0000000e-16      1.4377014e-04
     2.0000000e+03      1.3155133e+00      1.5000000e-16      1.0314492e-05
     2.0000000e+03      8.9694091e-01      2.2000000e-16      2.9953544e-07
     2.0000000e+03      6.1664687e-01      3.2000000e-16      2.4735388e-09
     2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     2.2000000e+03      1.0000000e+99      0.0000000e+00      2.9154129e-02
     2.2000000e+03      1.9732700e+06      1.0000000e-22      2.9153919e-02
     2.2000000e+03      1.9732700e+02      1.0000000e-18      2.7174868e-02
     2.2000000e+03      3.5236964e+01      5.6000000e-18      2.0317319e-02
     2.2000000e+03      6.1664687e+00      3.2000000e-17      4.8008869e-03
     2.2000000e+03      4.2897174e+00      4.6000000e-17      2.2262152e-03
     2.2000000e+03      2.9018676e+00      6.8000000e-17      6.6391878e-04
     2.2000000e+03      1.9732700e+00      1.0000000e-16      1.1699434e-04
     2.2000000e+03      1.3155133e+00      1.5000000e-16      8.3667616e-06
     2.2000000e+03      8.9694091e-01      2.2000000e-16      2.3932387e-07
     2.2000000e+03      6.1664687e-01      3.2000000e-16      1.8935838e-09
     2.2000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     2.4000000e+03      1.0000000e+99      0.0000000e+00      2.1406669e-02
     2.4000000e+03      3.9465400e+02      5.0000000e-19      2.0749574e-02
     2.4000000e+03      6.1664687e+01      3.2000000e-18      1.7697406e-02
     2.4000000e+03      1.9732700e+01      1.0000000e-17      1.2257096e-02
     2.4000000e+03      6.1664687e+00      3.2000000e-17      3.7564958e-03
     2.4000000e+03      4.2897174e+00      4.6000000e-17      1.7259265e-03
     2.4000000e+03      2.9018676e+00      6.8000000e-17      5.0603821e-04
     2.4000000e+03      1.9732700e+00      1.0000000e-16      8.6979555e-05
     2.4000000e+03      1.3155133e+00      1.5000000e-16      5.9910992e-06
     2.4000000e+03      8.9694091e-01      2.2000000e-16      1.6337691e-07
     2.4000000e+03      6.1664687e-01      3.2000000e-16      1.2240438e-09
     2.4000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     2.6000000e+03      1.0000000e+99      0.0000000e+00      1.5165379e-02
     2.6000000e+03      3.9465400e+02      5.0000000e-19      1.4762782e-02
     2.6000000e+03      6.1664687e+01      3.2000000e-18      1.2845565e-02
     2.6000000e+03      1.9732700e+01      1.0000000e-17      9.1826924e-03
     2.6000000e+03      6.1664687e+00      3.2000000e-17      2.8900709e-03
     2.6000000e+03      4.2897174e+00      4.6000000e-17      1.3290856e-03
     2.6000000e+03      2.9018676e+00      6.8000000e-17      3.8824212e-04
     2.6000000e+03      1.9732700e+00      1.0000000e-16      6.6149595e-05
     2.6000000e+03      1.3155133e+00      1.5000000e-16      4.4871268e-06
     2.6000000e+03      8.9694091e-01      2.2000000e-16      1.1981943e-07
     2.6000000e+03      6.1664687e-01      3.2000000e-16      8.7371610e-10
     2.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     2.8000000e+03      1.0000000e+99      0.0000000e+00      1.0717386e-02
     2.8000000e+03      1.9732700e+03      1.0000000e-19      1.0669178e-02
     2.8000000e+03      6.1664687e+01      3.2000000e-18      9.2982577e-03
     2.8000000e+03      1.9732700e+01      1.0000000e-17      6.8242504e-03
     2.8000000e+03      6.1664687e+00      3.2000000e-17      2.1789860e-03
     2.8000000e+03      4.2897174e+00      4.6000000e-17      1.0000226e-03
     2.8000000e+03      2.9018676e+00      6.8000000e-17      2.9032340e-04
     2.8000000e+03      1.9732700e+00      1.0000000e-16      4.8872776e-05
     2.8000000e+03      1.3155133e+00      1.5000000e-16      3.2328968e-06
     2.8000000e+03      8.9694091e-01      2.2000000e-16      8.2049150e-08
     2.8000000e+03      6.1664687e-01      3.2000000e-16      5.3114193e-10
     2.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+03      1.0000000e+99      0.0000000e+00      7.0872370e-03
     3.0000000e+03      1.9732700e+03      1.0000000e-19      7.0589188e-03
     3.0000000e+03      6.1664687e+01      3.2000000e-18      6.2295301e-03
     3.0000000e+03      1.9732700e+01      1.0000000e-17      4.6365689e-03
     3.0000000e+03      6.1664687e+00      3.2000000e-17      1.4905364e-03
