#            mhscp               mint              mprod               ctau              width        SR2FULL_800
     7.0000000e+02      7.0500000e+02      7.1000000e+02      1.9732700e+00      1.0000000e-16      2.3650757e-07
     7.0000000e+02      7.0500000e+02      7.1000000e+02      1.3155133e+00      1.5000000e-16      1.1695559e-08
     7.0000000e+02      7.0500000e+02      7.1000000e+02      8.9694091e-01      2.2000000e-16      3.0488306e-10
     7.0000000e+02      7.0500000e+02      7.1000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.0000000e+99      0.0000000e+00      1.5318876e-03
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.9732700e+03      1.0000000e-19      1.5115069e-03
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.9732700e+02      1.0000000e-18      1.3410465e-03
     7.0000000e+02      7.0500000e+02      7.2000000e+02      6.1664687e+01      3.2000000e-18      1.0074493e-03
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.3155133e+01      1.5000000e-17      2.4809512e-04
     7.0000000e+02      7.0500000e+02      7.2000000e+02      8.9694091e+00      2.2000000e-17      1.1751623e-04
     7.0000000e+02      7.0500000e+02      7.2000000e+02      6.1664687e+00      3.2000000e-17      4.3811150e-05
     7.0000000e+02      7.0500000e+02      7.2000000e+02      4.2897174e+00      4.6000000e-17      1.2440586e-05
     7.0000000e+02      7.0500000e+02      7.2000000e+02      2.9018676e+00      6.8000000e-17      2.1214267e-06
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.9732700e+00      1.0000000e-16      2.2130023e-07
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.3155133e+00      1.5000000e-16      1.0321611e-08
     7.0000000e+02      7.0500000e+02      7.2000000e+02      8.9694091e-01      2.2000000e-16      2.5591348e-10
     7.0000000e+02      7.0500000e+02      7.2000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.0000000e+99      0.0000000e+00      1.5275302e-03
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.9732700e+03      1.0000000e-19      1.5071198e-03
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.9732700e+02      1.0000000e-18      1.3364522e-03
     7.0000000e+02      7.0500000e+02      7.3000000e+02      6.1664687e+01      3.2000000e-18      1.0027015e-03
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.3155133e+01      1.5000000e-17      2.4513509e-04
     7.0000000e+02      7.0500000e+02      7.3000000e+02      8.9694091e+00      2.2000000e-17      1.1557478e-04
     7.0000000e+02      7.0500000e+02      7.3000000e+02      6.1664687e+00      3.2000000e-17      4.2789555e-05
     7.0000000e+02      7.0500000e+02      7.3000000e+02      4.2897174e+00      4.6000000e-17      1.2033627e-05
     7.0000000e+02      7.0500000e+02      7.3000000e+02      2.9018676e+00      6.8000000e-17      2.0253936e-06
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.9732700e+00      1.0000000e-16      2.0904551e-07
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.3155133e+00      1.5000000e-16      9.7549170e-09
     7.0000000e+02      7.0500000e+02      7.3000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.0000000e+99      0.0000000e+00      1.5426307e-03
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.9732700e+03      1.0000000e-19      1.5219466e-03
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.9732700e+02      1.0000000e-18      1.3490477e-03
     7.0000000e+02      7.0500000e+02      7.4000000e+02      6.1664687e+01      3.2000000e-18      1.0112577e-03
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.3155133e+01      1.5000000e-17      2.4659604e-04
     7.0000000e+02      7.0500000e+02      7.4000000e+02      8.9694091e+00      2.2000000e-17      1.1618506e-04
     7.0000000e+02      7.0500000e+02      7.4000000e+02      6.1664687e+00      3.2000000e-17      4.2960208e-05
     7.0000000e+02      7.0500000e+02      7.4000000e+02      4.2897174e+00      4.6000000e-17      1.2032464e-05
     7.0000000e+02      7.0500000e+02      7.4000000e+02      2.9018676e+00      6.8000000e-17      1.9983867e-06
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.9732700e+00      1.0000000e-16      1.9954580e-07
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.3155133e+00      1.5000000e-16      8.5633977e-09
     7.0000000e+02      7.0500000e+02      7.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.0000000e+99      0.0000000e+00      1.5736054e-03
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.9732700e+03      1.0000000e-19      1.5526490e-03
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.9732700e+02      1.0000000e-18      1.3773884e-03
     7.0000000e+02      7.0500000e+02      7.6000000e+02      6.1664687e+01      3.2000000e-18      1.0344639e-03
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.3155133e+01      1.5000000e-17      2.5405114e-04
     7.0000000e+02      7.0500000e+02      7.6000000e+02      8.9694091e+00      2.2000000e-17      1.1993740e-04
     7.0000000e+02      7.0500000e+02      7.6000000e+02      6.1664687e+00      3.2000000e-17      4.4394938e-05
     7.0000000e+02      7.0500000e+02      7.6000000e+02      4.2897174e+00      4.6000000e-17      1.2429085e-05
     7.0000000e+02      7.0500000e+02      7.6000000e+02      2.9018676e+00      6.8000000e-17      2.0591549e-06
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.9732700e+00      1.0000000e-16      2.0536504e-07
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.3155133e+00      1.5000000e-16      9.1353231e-09
     7.0000000e+02      7.0500000e+02      7.6000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.0000000e+99      0.0000000e+00      1.5345967e-03
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.9732700e+03      1.0000000e-19      1.5141013e-03
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.9732700e+02      1.0000000e-18      1.3426888e-03
     7.0000000e+02      7.0500000e+02      7.8000000e+02      6.1664687e+01      3.2000000e-18      1.0072998e-03
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.3155133e+01      1.5000000e-17      2.4535346e-04
     7.0000000e+02      7.0500000e+02      7.8000000e+02      8.9694091e+00      2.2000000e-17      1.1522457e-04
     7.0000000e+02      7.0500000e+02      7.8000000e+02      6.1664687e+00      3.2000000e-17      4.2368003e-05
     7.0000000e+02      7.0500000e+02      7.8000000e+02      4.2897174e+00      4.6000000e-17      1.1781510e-05
     7.0000000e+02      7.0500000e+02      7.8000000e+02      2.9018676e+00      6.8000000e-17      1.9435018e-06
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.9732700e+00      1.0000000e-16      1.9493367e-07
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.3155133e+00      1.5000000e-16      8.9237571e-09
     7.0000000e+02      7.0500000e+02      7.8000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      1.5458166e-03
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.9732700e+03      1.0000000e-19      1.5251528e-03
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.9732700e+02      1.0000000e-18      1.3523700e-03
     7.0000000e+02      7.0500000e+02      8.0000000e+02      6.1664687e+01      3.2000000e-18      1.0144922e-03
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.3155133e+01      1.5000000e-17      2.4757918e-04
     7.0000000e+02      7.0500000e+02      8.0000000e+02      8.9694091e+00      2.2000000e-17      1.1651302e-04
     7.0000000e+02      7.0500000e+02      8.0000000e+02      6.1664687e+00      3.2000000e-17      4.2988915e-05
     7.0000000e+02      7.0500000e+02      8.0000000e+02      4.2897174e+00      4.6000000e-17      1.2011953e-05
     7.0000000e+02      7.0500000e+02      8.0000000e+02      2.9018676e+00      6.8000000e-17      1.9916504e-06
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.9732700e+00      1.0000000e-16      1.9911438e-07
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.3155133e+00      1.5000000e-16      8.8209332e-09
     7.0000000e+02      7.0500000e+02      8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.0000000e+99      0.0000000e+00      1.5591712e-03
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.9732700e+03      1.0000000e-19      1.5382286e-03
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.9732700e+02      1.0000000e-18      1.3631737e-03
     7.0000000e+02      7.0500000e+02      8.5000000e+02      6.1664687e+01      3.2000000e-18      1.0211673e-03
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.3155133e+01      1.5000000e-17      2.4694712e-04
     7.0000000e+02      7.0500000e+02      8.5000000e+02      8.9694091e+00      2.2000000e-17      1.1532845e-04
     7.0000000e+02      7.0500000e+02      8.5000000e+02      6.1664687e+00      3.2000000e-17      4.1952101e-05
     7.0000000e+02      7.0500000e+02      8.5000000e+02      4.2897174e+00      4.6000000e-17      1.1424108e-05
     7.0000000e+02      7.0500000e+02      8.5000000e+02      2.9018676e+00      6.8000000e-17      1.7994344e-06
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.9732700e+00      1.0000000e-16      1.6458280e-07
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.3155133e+00      1.5000000e-16      6.2787838e-09
     7.0000000e+02      7.0500000e+02      8.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.0000000e+99      0.0000000e+00      1.5860227e-03
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.9732700e+03      1.0000000e-19      1.5648122e-03
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.9732700e+02      1.0000000e-18      1.3874379e-03
     7.0000000e+02      7.0500000e+02      9.0000000e+02      6.1664687e+01      3.2000000e-18      1.0404499e-03
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.3155133e+01      1.5000000e-17      2.5221851e-04
     7.0000000e+02      7.0500000e+02      9.0000000e+02      8.9694091e+00      2.2000000e-17      1.1781558e-04
     7.0000000e+02      7.0500000e+02      9.0000000e+02      6.1664687e+00      3.2000000e-17      4.2886790e-05
     7.0000000e+02      7.0500000e+02      9.0000000e+02      4.2897174e+00      4.6000000e-17      1.1724649e-05
     7.0000000e+02      7.0500000e+02      9.0000000e+02      2.9018676e+00      6.8000000e-17      1.8771812e-06
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.9732700e+00      1.0000000e-16      1.8008615e-07
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.3155133e+00      1.5000000e-16      7.6195645e-09
     7.0000000e+02      7.0500000e+02      9.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.0000000e+99      0.0000000e+00      1.5459147e-03
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.9732700e+03      1.0000000e-19      1.5254003e-03
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.9732700e+02      1.0000000e-18      1.3537772e-03
     7.0000000e+02      7.1000000e+02      7.2000000e+02      6.1664687e+01      3.2000000e-18      1.0176448e-03
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.3155133e+01      1.5000000e-17      2.5069998e-04
     7.0000000e+02      7.1000000e+02      7.2000000e+02      8.9694091e+00      2.2000000e-17      1.1849693e-04
     7.0000000e+02      7.1000000e+02      7.2000000e+02      6.1664687e+00      3.2000000e-17      4.3930752e-05
     7.0000000e+02      7.1000000e+02      7.2000000e+02      4.2897174e+00      4.6000000e-17      1.2335009e-05
     7.0000000e+02      7.1000000e+02      7.2000000e+02      2.9018676e+00      6.8000000e-17      2.0606352e-06
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.9732700e+00      1.0000000e-16      2.0960442e-07
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.3155133e+00      1.5000000e-16      9.5800106e-09
     7.0000000e+02      7.1000000e+02      7.2000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.0000000e+99      0.0000000e+00      1.5504343e-03
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.9732700e+03      1.0000000e-19      1.5298463e-03
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.9732700e+02      1.0000000e-18      1.3576060e-03
     7.0000000e+02      7.1500000e+02      7.2000000e+02      6.1664687e+01      3.2000000e-18      1.0202803e-03
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.3155133e+01      1.5000000e-17      2.5117212e-04
     7.0000000e+02      7.1500000e+02      7.2000000e+02      8.9694091e+00      2.2000000e-17      1.1880335e-04
     7.0000000e+02      7.1500000e+02      7.2000000e+02      6.1664687e+00      3.2000000e-17      4.4159335e-05
     7.0000000e+02      7.1500000e+02      7.2000000e+02      4.2897174e+00      4.6000000e-17      1.2473594e-05
     7.0000000e+02      7.1500000e+02      7.2000000e+02      2.9018676e+00      6.8000000e-17      2.1083068e-06
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.9732700e+00      1.0000000e-16      2.1794566e-07
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.3155133e+00      1.5000000e-16      1.0118945e-08
     7.0000000e+02      7.1500000e+02      7.2000000e+02      8.9694091e-01      2.2000000e-16      2.4233959e-10
     7.0000000e+02      7.1500000e+02      7.2000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.0000000e+99      0.0000000e+00      1.5381831e-03
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.9732700e+03      1.0000000e-19      1.5177305e-03
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.9732700e+02      1.0000000e-18      1.3466746e-03
     7.0000000e+02      7.1500000e+02      7.3000000e+02      6.1664687e+01      3.2000000e-18      1.0119327e-03
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.3155133e+01      1.5000000e-17      2.4966466e-04
     7.0000000e+02      7.1500000e+02      7.3000000e+02      8.9694091e+00      2.2000000e-17      1.1834949e-04
     7.0000000e+02      7.1500000e+02      7.3000000e+02      6.1664687e+00      3.2000000e-17      4.4127148e-05
     7.0000000e+02      7.1500000e+02      7.3000000e+02      4.2897174e+00      4.6000000e-17      1.2514284e-05
     7.0000000e+02      7.1500000e+02      7.3000000e+02      2.9018676e+00      6.8000000e-17      2.1296404e-06
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.9732700e+00      1.0000000e-16      2.2281743e-07
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.3155133e+00      1.5000000e-16      1.0423835e-08
     7.0000000e+02      7.1500000e+02      7.3000000e+02      8.9694091e-01      2.2000000e-16      2.3699645e-10
     7.0000000e+02      7.1500000e+02      7.3000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.0000000e+99      0.0000000e+00      1.5152660e-03
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.9732700e+03      1.0000000e-19      1.4950434e-03
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.9732700e+02      1.0000000e-18      1.3259349e-03
     7.0000000e+02      7.2000000e+02      7.4000000e+02      6.1664687e+01      3.2000000e-18      9.9515393e-04
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.3155133e+01      1.5000000e-17      2.4354617e-04
     7.0000000e+02      7.2000000e+02      7.4000000e+02      8.9694091e+00      2.2000000e-17      1.1479492e-04
     7.0000000e+02      7.2000000e+02      7.4000000e+02      6.1664687e+00      3.2000000e-17      4.2429307e-05
     7.0000000e+02      7.2000000e+02      7.4000000e+02      4.2897174e+00      4.6000000e-17      1.1872006e-05
     7.0000000e+02      7.2000000e+02      7.4000000e+02      2.9018676e+00      6.8000000e-17      1.9700797e-06
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.9732700e+00      1.0000000e-16      1.9715034e-07
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.3155133e+00      1.5000000e-16      8.6635212e-09
     7.0000000e+02      7.2000000e+02      7.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.0000000e+99      0.0000000e+00      1.5560679e-03
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.9732700e+03      1.0000000e-19      1.5354422e-03
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.9732700e+02      1.0000000e-18      1.3628864e-03
     7.0000000e+02      7.2500000e+02      7.3000000e+02      6.1664687e+01      3.2000000e-18      1.0249033e-03
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.3155133e+01      1.5000000e-17      2.5305626e-04
     7.0000000e+02      7.2500000e+02      7.3000000e+02      8.9694091e+00      2.2000000e-17      1.1969883e-04
     7.0000000e+02      7.2500000e+02      7.3000000e+02      6.1664687e+00      3.2000000e-17      4.4372980e-05
     7.0000000e+02      7.2500000e+02      7.3000000e+02      4.2897174e+00      4.6000000e-17      1.2431988e-05
     7.0000000e+02      7.2500000e+02      7.3000000e+02      2.9018676e+00      6.8000000e-17      2.0614298e-06
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.9732700e+00      1.0000000e-16      2.0592427e-07
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.3155133e+00      1.5000000e-16      8.9740104e-09
     7.0000000e+02      7.2500000e+02      7.3000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      1.5464132e-03
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.9732700e+03      1.0000000e-19      1.5256936e-03
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.9732700e+02      1.0000000e-18      1.3524691e-03
     7.0000000e+02      7.2600000e+02      8.0000000e+02      6.1664687e+01      3.2000000e-18      1.0138821e-03
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.3155133e+01      1.5000000e-17      2.4678232e-04
     7.0000000e+02      7.2600000e+02      8.0000000e+02      8.9694091e+00      2.2000000e-17      1.1609258e-04
     7.0000000e+02      7.2600000e+02      8.0000000e+02      6.1664687e+00      3.2000000e-17      4.2870771e-05
     7.0000000e+02      7.2600000e+02      8.0000000e+02      4.2897174e+00      4.6000000e-17      1.2016764e-05
     7.0000000e+02      7.2600000e+02      8.0000000e+02      2.9018676e+00      6.8000000e-17      2.0074484e-06
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.9732700e+00      1.0000000e-16      2.0361026e-07
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.3155133e+00      1.5000000e-16      9.2823900e-09
     7.0000000e+02      7.2600000e+02      8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.0000000e+99      0.0000000e+00      1.5556569e-03
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.9732700e+03      1.0000000e-19      1.5349927e-03
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.9732700e+02      1.0000000e-18      1.3621877e-03
     7.0000000e+02      7.3000000e+02      7.6000000e+02      6.1664687e+01      3.2000000e-18      1.0241038e-03
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.3155133e+01      1.5000000e-17      2.5394119e-04
     7.0000000e+02      7.3000000e+02      7.6000000e+02      8.9694091e+00      2.2000000e-17      1.2087424e-04
     7.0000000e+02      7.3000000e+02      7.6000000e+02      6.1664687e+00      3.2000000e-17      4.5371363e-05
     7.0000000e+02      7.3000000e+02      7.6000000e+02      4.2897174e+00      4.6000000e-17      1.2996203e-05
     7.0000000e+02      7.3000000e+02      7.6000000e+02      2.9018676e+00      6.8000000e-17      2.2444903e-06
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.9732700e+00      1.0000000e-16      2.3909186e-07
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.3155133e+00      1.5000000e-16      1.1620668e-08
     7.0000000e+02      7.3000000e+02      7.6000000e+02      8.9694091e-01      2.2000000e-16      3.0050343e-10
     7.0000000e+02      7.3000000e+02      7.6000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.0000000e+99      0.0000000e+00      1.5221275e-03
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.9732700e+03      1.0000000e-19      1.5017902e-03
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.9732700e+02      1.0000000e-18      1.3317340e-03
     7.0000000e+02      7.3500000e+02      7.4000000e+02      6.1664687e+01      3.2000000e-18      9.9918049e-04
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.3155133e+01      1.5000000e-17      2.4439886e-04
     7.0000000e+02      7.3500000e+02      7.4000000e+02      8.9694091e+00      2.2000000e-17      1.1532165e-04
     7.0000000e+02      7.3500000e+02      7.4000000e+02      6.1664687e+00      3.2000000e-17      4.2767364e-05
     7.0000000e+02      7.3500000e+02      7.4000000e+02      4.2897174e+00      4.6000000e-17      1.2054920e-05
     7.0000000e+02      7.3500000e+02      7.4000000e+02      2.9018676e+00      6.8000000e-17      2.0276934e-06
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.9732700e+00      1.0000000e-16      2.0516182e-07
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.3155133e+00      1.5000000e-16      8.7653707e-09
     7.0000000e+02      7.3500000e+02      7.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.0000000e+99      0.0000000e+00      1.5228825e-03
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.9732700e+03      1.0000000e-19      1.5023774e-03
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.9732700e+02      1.0000000e-18      1.3310112e-03
     7.0000000e+02      7.3800000e+02      8.5000000e+02      6.1664687e+01      3.2000000e-18      9.9642103e-04
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.3155133e+01      1.5000000e-17      2.4096434e-04
     7.0000000e+02      7.3800000e+02      8.5000000e+02      8.9694091e+00      2.2000000e-17      1.1301950e-04
     7.0000000e+02      7.3800000e+02      8.5000000e+02      6.1664687e+00      3.2000000e-17      4.1642332e-05
     7.0000000e+02      7.3800000e+02      8.5000000e+02      4.2897174e+00      4.6000000e-17      1.1693485e-05
     7.0000000e+02      7.3800000e+02      8.5000000e+02      2.9018676e+00      6.8000000e-17      1.9793673e-06
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.9732700e+00      1.0000000e-16      2.0620595e-07
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.3155133e+00      1.5000000e-16      9.4623494e-09
     7.0000000e+02      7.3800000e+02      8.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.0000000e+99      0.0000000e+00      1.5196451e-03
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.9732700e+03      1.0000000e-19      1.4993123e-03
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.9732700e+02      1.0000000e-18      1.3293323e-03
     7.0000000e+02      7.3900000e+02      7.8000000e+02      6.1664687e+01      3.2000000e-18      9.9713578e-04
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.3155133e+01      1.5000000e-17      2.4409127e-04
     7.0000000e+02      7.3900000e+02      7.8000000e+02      8.9694091e+00      2.2000000e-17      1.1530729e-04
     7.0000000e+02      7.3900000e+02      7.8000000e+02      6.1664687e+00      3.2000000e-17      4.2815071e-05
     7.0000000e+02      7.3900000e+02      7.8000000e+02      4.2897174e+00      4.6000000e-17      1.2064203e-05
     7.0000000e+02      7.3900000e+02      7.8000000e+02      2.9018676e+00      6.8000000e-17      2.0177048e-06
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.9732700e+00      1.0000000e-16      2.0209707e-07
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.3155133e+00      1.5000000e-16      8.7595645e-09
     7.0000000e+02      7.3900000e+02      7.8000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.0000000e+99      0.0000000e+00      1.5655254e-03
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.9732700e+03      1.0000000e-19      1.5446774e-03
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.9732700e+02      1.0000000e-18      1.3703144e-03
     7.0000000e+02      7.4800000e+02      9.0000000e+02      6.1664687e+01      3.2000000e-18      1.0290711e-03
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.3155133e+01      1.5000000e-17      2.5201136e-04
     7.0000000e+02      7.4800000e+02      9.0000000e+02      8.9694091e+00      2.2000000e-17      1.1862333e-04
     7.0000000e+02      7.4800000e+02      9.0000000e+02      6.1664687e+00      3.2000000e-17      4.3717204e-05
     7.0000000e+02      7.4800000e+02      9.0000000e+02      4.2897174e+00      4.6000000e-17      1.2177043e-05
     7.0000000e+02      7.4800000e+02      9.0000000e+02      2.9018676e+00      6.8000000e-17      2.0038050e-06
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.9732700e+00      1.0000000e-16      1.9634047e-07
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.3155133e+00      1.5000000e-16      8.1449838e-09
     7.0000000e+02      7.4800000e+02      9.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      1.5419293e-03
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.9732700e+03      1.0000000e-19      1.5213123e-03
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.9732700e+02      1.0000000e-18      1.3489307e-03
     7.0000000e+02      7.4900000e+02      8.0000000e+02      6.1664687e+01      3.2000000e-18      1.0118829e-03
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.3155133e+01      1.5000000e-17      2.4696369e-04
     7.0000000e+02      7.4900000e+02      8.0000000e+02      8.9694091e+00      2.2000000e-17      1.1621816e-04
     7.0000000e+02      7.4900000e+02      8.0000000e+02      6.1664687e+00      3.2000000e-17      4.2861173e-05
     7.0000000e+02      7.4900000e+02      8.0000000e+02      4.2897174e+00      4.6000000e-17      1.1958482e-05
     7.0000000e+02      7.4900000e+02      8.0000000e+02      2.9018676e+00      6.8000000e-17      1.9754640e-06
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.9732700e+00      1.0000000e-16      1.9625734e-07
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.3155133e+00      1.5000000e-16      8.5971316e-09
     7.0000000e+02      7.4900000e+02      8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.5500000e+02      7.6000000e+02      1.0000000e+99      0.0000000e+00      1.5482569e-03
     7.0000000e+02      7.5500000e+02      7.6000000e+02      1.9732700e+03      1.0000000e-19      1.5275992e-03
     7.0000000e+02      7.5500000e+02      7.6000000e+02      1.9732700e+02      1.0000000e-18      1.3548658e-03
     7.0000000e+02      7.5500000e+02      7.6000000e+02      6.1664687e+01      3.2000000e-18      1.0170588e-03
     7.0000000e+02      7.5500000e+02      7.6000000e+02      1.3155133e+01      1.5000000e-17      2.4954861e-04
     7.0000000e+02      7.5500000e+02      7.6000000e+02      8.9694091e+00      2.2000000e-17      1.1789972e-04
