#            mhscp              mprod               ctau              width        SR1FULL_825
     4.5000000e+03      4.5050000e+03      1.9732700e+02      1.0000000e-18      4.5014537e-07
     4.5000000e+03      4.5050000e+03      6.1664687e+01      3.2000000e-18      1.5819339e-07
     7.0000000e+02      1.8000000e+03      3.5236964e+01      5.6000000e-18      5.1298125e-03
     4.5000000e+03      4.5050000e+03      1.9732700e+01      1.0000000e-17      7.2915235e-09
     4.5000000e+03      4.5050000e+03      3.5236964e+01      5.6000000e-18      5.2340946e-08
     4.5000000e+03      4.5050000e+03      3.9465400e+02      5.0000000e-19      5.7503565e-07
     7.0000000e+02      1.8000000e+03      6.1664687e+00      3.2000000e-17      1.1280685e-03
     7.0000000e+02      1.8000000e+03      4.2897174e+00      4.6000000e-17      5.3952009e-04
     7.0000000e+02      1.8000000e+03      2.9018676e+00      6.8000000e-17      1.7393189e-04
     7.0000000e+02      1.8000000e+03      1.9732700e+00      1.0000000e-16      3.4966629e-05
     7.0000000e+02      1.8000000e+03      1.3155133e+00      1.5000000e-16      3.1530171e-06
     7.0000000e+02      1.8000000e+03      8.9694091e-01      2.2000000e-16      1.4737545e-07
     7.0000000e+02      1.8000000e+03      6.1664687e-01      3.2000000e-16      6.0890267e-09
     7.5000000e+01      1.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      7.1596417e-03
     7.5000000e+01      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      2.0000000e+03      1.9732700e+06      1.0000000e-22      7.1595907e-03
     4.5000000e+03      4.5050000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      2.0000000e+03      1.9732700e+02      1.0000000e-18      6.6727857e-03
     4.5000000e+03      4.5100000e+03      1.9732700e+02      1.0000000e-18      3.3082216e-07
     4.5000000e+03      4.5100000e+03      6.1664687e+01      3.2000000e-18      1.1501803e-07
     7.0000000e+02      2.0000000e+03      3.5236964e+01      5.6000000e-18      4.9178609e-03
     4.5000000e+03      4.5100000e+03      1.9732700e+01      1.0000000e-17      5.1782447e-09
     4.5000000e+03      4.5100000e+03      3.5236964e+01      5.6000000e-18      3.7716349e-08
     4.5000000e+03      4.5100000e+03      3.9465400e+02      5.0000000e-19      4.2407495e-07
     7.0000000e+02      2.0000000e+03      6.1664687e+00      3.2000000e-17      1.1181729e-03
     7.0000000e+02      2.0000000e+03      4.2897174e+00      4.6000000e-17      5.4068681e-04
     7.0000000e+02      2.0000000e+03      2.9018676e+00      6.8000000e-17      1.7681789e-04
     7.0000000e+02      2.0000000e+03      1.9732700e+00      1.0000000e-16      3.6214470e-05
     7.0000000e+02      2.0000000e+03      1.3155133e+00      1.5000000e-16      3.3855059e-06
     7.0000000e+02      2.0000000e+03      8.9694091e-01      2.2000000e-16      1.7798425e-07
     7.0000000e+02      2.0000000e+03      6.1664687e-01      3.2000000e-16      9.9088357e-09
     7.5000000e+01      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.9627935e-03
     7.5000000e+01      1.6000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      2.5000000e+03      1.9732700e+06      1.0000000e-22      4.9627604e-03
     4.5000000e+03      4.5100000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      2.5000000e+03      1.9732700e+02      1.0000000e-18      4.6461155e-03
     4.5000000e+03      4.5200000e+03      1.9732700e+02      1.0000000e-18      4.3704109e-07
     4.5000000e+03      4.5200000e+03      6.1664687e+01      3.2000000e-18      1.5456118e-07
     7.0000000e+02      2.5000000e+03      3.5236964e+01      5.6000000e-18      3.4758973e-03
     4.5000000e+03      4.5200000e+03      1.9732700e+01      1.0000000e-17      7.7274417e-09
     4.5000000e+03      4.5200000e+03      3.5236964e+01      5.6000000e-18      5.2150219e-08
     4.5000000e+03      4.5200000e+03      3.9465400e+02      5.0000000e-19      5.5849007e-07
     7.0000000e+02      2.5000000e+03      6.1664687e+00      3.2000000e-17      8.1222681e-04
     7.0000000e+02      2.5000000e+03      4.2897174e+00      4.6000000e-17      3.9775529e-04
     7.0000000e+02      2.5000000e+03      2.9018676e+00      6.8000000e-17      1.3365229e-04
     7.0000000e+02      2.5000000e+03      1.9732700e+00      1.0000000e-16      2.9004279e-05
     7.0000000e+02      2.5000000e+03      1.3155133e+00      1.5000000e-16      3.2347979e-06
     7.0000000e+02      2.5000000e+03      8.9694091e-01      2.2000000e-16      2.9391867e-07
     7.0000000e+02      2.5000000e+03      6.1664687e-01      3.2000000e-16      3.1822597e-08
     7.0000000e+02      2.5000000e+03      4.2897174e-01      4.6000000e-16      2.6492608e-09
     7.0000000e+02      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      2.6893472e-03
     7.5000000e+01      1.8000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.6000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+03      4.5200000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+03      4.5300000e+03      3.9465400e+02      5.0000000e-19      5.3997883e-07
     7.0000000e+02      3.0000000e+03      1.9732700e+02      1.0000000e-18      2.5273403e-03
     4.5000000e+03      4.5300000e+03      1.9732700e+02      1.0000000e-18      4.2418227e-07
     4.5000000e+03      4.5300000e+03      6.1664687e+01      3.2000000e-18      1.5137666e-07
     7.0000000e+02      3.0000000e+03      3.5236964e+01      5.6000000e-18      1.9176818e-03
     4.5000000e+03      4.5300000e+03      1.9732700e+01      1.0000000e-17      7.3940046e-09
     4.5000000e+03      4.5300000e+03      3.5236964e+01      5.6000000e-18      5.1004273e-08
     4.5000000e+03      4.5300000e+03      1.9732700e+03      1.0000000e-19      6.5691301e-07
     7.0000000e+02      3.0000000e+03      6.1664687e+00      3.2000000e-17      4.6708779e-04
     7.0000000e+02      3.0000000e+03      4.2897174e+00      4.6000000e-17      2.3398456e-04
     7.0000000e+02      3.0000000e+03      2.9018676e+00      6.8000000e-17      8.2798121e-05
     7.0000000e+02      3.0000000e+03      1.9732700e+00      1.0000000e-16      2.0373385e-05
     7.0000000e+02      3.0000000e+03      1.3155133e+00      1.5000000e-16      3.2432157e-06
     7.0000000e+02      3.0000000e+03      8.9694091e-01      2.2000000e-16      5.3019807e-07
     7.0000000e+02      3.0000000e+03      6.1664687e-01      3.2000000e-16      7.8969719e-08
     7.0000000e+02      3.0000000e+03      4.2897174e-01      4.6000000e-16      7.3738954e-09
     7.0000000e+02      3.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      2.4859753e-04
     7.0000000e+02      4.0000000e+03      1.9732700e+06      1.0000000e-22      2.4859642e-04
     7.5000000e+01      1.8000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      2.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+03      3.7000000e+03      6.1664687e+00      3.2000000e-17      4.6042329e-05
     4.5000000e+03      4.5300000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      4.0000000e+03      1.0962611e+02      1.8000000e-18      2.2960302e-04
     4.5000000e+03      4.5400000e+03      6.1664687e+01      3.2000000e-18      1.3625754e-07
     4.5000000e+03      4.5400000e+03      3.5236964e+01      5.6000000e-18      4.3830829e-08
     7.0000000e+02      4.0000000e+03      1.9732700e+01      1.0000000e-17      1.6325478e-04
     4.5000000e+03      4.5400000e+03      1.9732700e+01      1.0000000e-17      5.8321040e-09
     4.5000000e+03      4.5400000e+03      1.9732700e+02      1.0000000e-18      3.9876661e-07
     4.5000000e+03      4.5400000e+03      3.9465400e+02      5.0000000e-19      5.1322001e-07
     7.0000000e+02      4.0000000e+03      4.2897174e+00      4.6000000e-17      4.8616489e-05
     7.0000000e+02      4.0000000e+03      2.9018676e+00      6.8000000e-17      2.7023800e-05
     7.0000000e+02      4.0000000e+03      1.9732700e+00      1.0000000e-16      1.2998972e-05
     7.0000000e+02      4.0000000e+03      1.3155133e+00      1.5000000e-16      4.8184585e-06
     7.0000000e+02      4.0000000e+03      8.9694091e-01      2.2000000e-16      1.3578387e-06
     7.0000000e+02      4.0000000e+03      6.1664687e-01      3.2000000e-16      2.4586537e-07
     7.0000000e+02      4.0000000e+03      4.2897174e-01      4.6000000e-16      2.5553081e-08
     7.0000000e+02      4.0000000e+03      2.9018676e-01      6.8000000e-16      9.2873621e-10
     7.0000000e+02      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.2943252e-04
     7.5000000e+01      2.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      5.0000000e+03      1.9732700e+03      1.0000000e-19      1.2915315e-04
     4.5000000e+03      4.5400000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+03      4.5600000e+03      1.9732700e+02      1.0000000e-18      4.0788317e-07
     4.5000000e+03      4.5600000e+03      3.9465400e+02      5.0000000e-19      5.2333606e-07
     4.5000000e+03      4.5600000e+03      6.1664687e+01      3.2000000e-18      1.4090278e-07
     7.0000000e+02      5.0000000e+03      3.5236964e+01      5.6000000e-18      1.1531831e-04
     4.5000000e+03      4.5600000e+03      1.9732700e+01      1.0000000e-17      6.2327306e-09
     4.5000000e+03      4.5600000e+03      3.5236964e+01      5.6000000e-18      4.5846755e-08
     7.0000000e+02      5.0000000e+03      8.9694091e+00      2.2000000e-17      8.4900133e-05
     4.5000000e+03      4.5600000e+03      1.9732700e+03      1.0000000e-19      6.4092460e-07
     7.0000000e+02      5.0000000e+03      1.9732700e+00      1.0000000e-16      2.1511947e-05
     7.0000000e+02      5.0000000e+03      1.3155133e+00      1.5000000e-16      9.0206915e-06
     7.0000000e+02      5.0000000e+03      8.9694091e-01      2.2000000e-16      2.7297875e-06
     7.0000000e+02      5.0000000e+03      6.1664687e-01      3.2000000e-16      5.2042993e-07
     7.0000000e+02      5.0000000e+03      4.2897174e-01      4.6000000e-16      5.6240060e-08
     7.0000000e+02      5.0000000e+03      2.9018676e-01      6.8000000e-16      2.0583307e-09
     7.5000000e+01      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      1.0000000e+99      0.0000000e+00      5.1122360e-03
     7.5000000e+01      2.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+03      4.5600000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.0500000e+02      3.9465400e+02      5.0000000e-19      4.8175508e-03
     4.5000000e+03      4.5800000e+03      1.9732700e+02      1.0000000e-18      3.7861148e-07
     4.5000000e+03      4.5800000e+03      3.9465400e+02      5.0000000e-19      4.8707299e-07
     7.0000000e+02      7.0500000e+02      6.1664687e+01      3.2000000e-18      3.5600357e-03
     4.5000000e+03      4.5800000e+03      3.5236964e+01      5.6000000e-18      4.1706858e-08
     7.0000000e+02      7.0500000e+02      1.9732700e+01      1.0000000e-17      1.8607906e-03
     4.5000000e+03      4.5800000e+03      1.9732700e+01      1.0000000e-17      5.5912142e-09
     7.0000000e+02      7.0500000e+02      8.9694091e+00      2.2000000e-17      7.5757241e-04
     7.0000000e+02      7.0500000e+02      6.1664687e+00      3.2000000e-17      4.0141536e-04
     7.0000000e+02      7.0500000e+02      4.2897174e+00      4.6000000e-17      1.7670802e-04
     7.0000000e+02      7.0500000e+02      2.9018676e+00      6.8000000e-17      5.2100220e-05
     7.0000000e+02      7.0500000e+02      1.9732700e+00      1.0000000e-16      9.4756905e-06
     7.0000000e+02      7.0500000e+02      1.3155133e+00      1.5000000e-16      7.3722644e-07
     7.0000000e+02      7.0500000e+02      8.9694091e-01      2.2000000e-16      2.4735514e-08
     7.0000000e+02      7.0500000e+02      6.1664687e-01      3.2000000e-16      2.8706467e-10
     7.5000000e+01      2.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      7.0500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.1000000e+02      1.0000000e+99      0.0000000e+00      5.1611398e-03
     4.5000000e+03      4.5800000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.1000000e+02      3.9465400e+02      5.0000000e-19      4.8594112e-03
     3.5000000e+03      3.8000000e+03      1.0000000e+99      0.0000000e+00      2.0306837e-04
     4.5000000e+03      4.6000000e+03      1.9732700e+02      1.0000000e-18      5.1570843e-07
     7.0000000e+02      7.1000000e+02      6.1664687e+01      3.2000000e-18      3.5750062e-03
     4.5000000e+03      4.6000000e+03      3.5236964e+01      5.6000000e-18      5.6642143e-08
     7.0000000e+02      7.1000000e+02      1.9732700e+01      1.0000000e-17      1.8518734e-03
     4.5000000e+03      4.6000000e+03      1.9732700e+01      1.0000000e-17      7.4924080e-09
     7.0000000e+02      7.1000000e+02      8.9694091e+00      2.2000000e-17      7.4732777e-04
     7.0000000e+02      7.1000000e+02      6.1664687e+00      3.2000000e-17      3.9469960e-04
     7.0000000e+02      7.1000000e+02      4.2897174e+00      4.6000000e-17      1.7343372e-04
     7.0000000e+02      7.1000000e+02      2.9018676e+00      6.8000000e-17      5.1111525e-05
     7.0000000e+02      7.1000000e+02      1.9732700e+00      1.0000000e-16      9.3002825e-06
     7.0000000e+02      7.1000000e+02      1.3155133e+00      1.5000000e-16      7.2356096e-07
     7.0000000e+02      7.1000000e+02      8.9694091e-01      2.2000000e-16      2.4306698e-08
     7.0000000e+02      7.1000000e+02      6.1664687e-01      3.2000000e-16      3.1084648e-10
     7.5000000e+01      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      3.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      7.1000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.2000000e+02      1.0000000e+99      0.0000000e+00      5.0804640e-03
     4.5000000e+03      4.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.2000000e+02      3.9465400e+02      5.0000000e-19      4.7833785e-03
     4.5000000e+03      4.6500000e+03      1.9732700e+02      1.0000000e-18      4.1994326e-07
     4.5000000e+03      4.6500000e+03      3.9465400e+02      5.0000000e-19      5.4253143e-07
     7.0000000e+02      7.2000000e+02      6.1664687e+01      3.2000000e-18      3.5179932e-03
     4.5000000e+03      4.6500000e+03      3.5236964e+01      5.6000000e-18      4.3731293e-08
     7.0000000e+02      7.2000000e+02      1.9732700e+01      1.0000000e-17      1.8191466e-03
     4.5000000e+03      4.6500000e+03      1.9732700e+01      1.0000000e-17      5.4386596e-09
     7.0000000e+02      7.2000000e+02      8.9694091e+00      2.2000000e-17      7.3230083e-04
     7.0000000e+02      7.2000000e+02      6.1664687e+00      3.2000000e-17      3.8679257e-04
     7.0000000e+02      7.2000000e+02      4.2897174e+00      4.6000000e-17      1.7034771e-04
     7.0000000e+02      7.2000000e+02      2.9018676e+00      6.8000000e-17      5.0483773e-05
     7.0000000e+02      7.2000000e+02      1.9732700e+00      1.0000000e-16      9.2708734e-06
     7.0000000e+02      7.2000000e+02      1.3155133e+00      1.5000000e-16      7.3282863e-07
     7.0000000e+02      7.2000000e+02      8.9694091e-01      2.2000000e-16      2.5596382e-08
     7.0000000e+02      7.2000000e+02      6.1664687e-01      3.2000000e-16      4.0439027e-10
     7.5000000e+01      3.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      7.2000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.3000000e+02      1.0000000e+99      0.0000000e+00      5.0237196e-03
     3.5000000e+03      3.8000000e+03      6.1664687e+00      3.2000000e-17      3.5812679e-05
     7.0000000e+02      7.3000000e+02      3.9465400e+02      5.0000000e-19      4.7291847e-03
     4.5000000e+03      4.6500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+03      4.7000000e+03      1.9732700e+02      1.0000000e-18      3.7722931e-07
     7.0000000e+02      7.3000000e+02      6.1664687e+01      3.2000000e-18      3.4757101e-03
     4.5000000e+03      4.7000000e+03      3.5236964e+01      5.6000000e-18      3.6602541e-08
     7.0000000e+02      7.3000000e+02      1.9732700e+01      1.0000000e-17      1.7957552e-03
     4.5000000e+03      4.7000000e+03      1.9732700e+01      1.0000000e-17      4.4000580e-09
     7.0000000e+02      7.3000000e+02      8.9694091e+00      2.2000000e-17      7.2205644e-04
     7.0000000e+02      7.3000000e+02      6.1664687e+00      3.2000000e-17      3.8071326e-04
     7.0000000e+02      7.3000000e+02      4.2897174e+00      4.6000000e-17      1.6713958e-04
     7.0000000e+02      7.3000000e+02      2.9018676e+00      6.8000000e-17      4.9269184e-05
     7.0000000e+02      7.3000000e+02      1.9732700e+00      1.0000000e-16      8.9795331e-06
     7.0000000e+02      7.3000000e+02      1.3155133e+00      1.5000000e-16      7.0128664e-07
     7.0000000e+02      7.3000000e+02      8.9694091e-01      2.2000000e-16      2.3802539e-08
     7.0000000e+02      7.3000000e+02      6.1664687e-01      3.2000000e-16      3.4005419e-10
     7.5000000e+01      3.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      4.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      7.3000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.4000000e+02      1.0000000e+99      0.0000000e+00      5.0610680e-03
     4.5000000e+03      4.7000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.4000000e+02      3.9465400e+02      5.0000000e-19      4.7669362e-03
     4.5000000e+03      4.8000000e+03      1.9732700e+02      1.0000000e-18      7.2268520e-07
     4.5000000e+03      4.8000000e+03      3.9465400e+02      5.0000000e-19      9.4262014e-07
     7.0000000e+02      7.4000000e+02      6.1664687e+01      3.2000000e-18      3.5116702e-03
     4.5000000e+03      4.8000000e+03      3.5236964e+01      5.6000000e-18      6.9140547e-08
     7.0000000e+02      7.4000000e+02      1.9732700e+01      1.0000000e-17      1.8181792e-03
     4.5000000e+03      4.8000000e+03      1.9732700e+01      1.0000000e-17      8.2408866e-09
     7.0000000e+02      7.4000000e+02      8.9694091e+00      2.2000000e-17      7.2901124e-04
     7.0000000e+02      7.4000000e+02      6.1664687e+00      3.2000000e-17      3.8314105e-04
     7.0000000e+02      7.4000000e+02      4.2897174e+00      4.6000000e-17      1.6768384e-04
     7.0000000e+02      7.4000000e+02      2.9018676e+00      6.8000000e-17      4.9333757e-05
     7.0000000e+02      7.4000000e+02      1.9732700e+00      1.0000000e-16      9.0004534e-06
     7.0000000e+02      7.4000000e+02      1.3155133e+00      1.5000000e-16      7.0916785e-07
     7.0000000e+02      7.4000000e+02      8.9694091e-01      2.2000000e-16      2.5048909e-08
     7.0000000e+02      7.4000000e+02      6.1664687e-01      3.2000000e-16      4.5047174e-10
     7.5000000e+01      4.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      7.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.6000000e+02      1.0000000e+99      0.0000000e+00      5.0125270e-03
     4.5000000e+03      4.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.6000000e+02      3.9465400e+02      5.0000000e-19      4.7198735e-03
     4.5000000e+03      4.9000000e+03      1.9732700e+02      1.0000000e-18      1.1502788e-06
     4.5000000e+03      4.9000000e+03      3.9465400e+02      5.0000000e-19      1.5064679e-06
     7.0000000e+02      7.6000000e+02      6.1664687e+01      3.2000000e-18      3.4741121e-03
     4.5000000e+03      4.9000000e+03      3.5236964e+01      5.6000000e-18      1.0705557e-07
     7.0000000e+02      7.6000000e+02      1.9732700e+01      1.0000000e-17      1.8025482e-03
     4.5000000e+03      4.9000000e+03      1.3155133e+01      1.5000000e-17      1.2754177e-09
     7.0000000e+02      7.6000000e+02      8.9694091e+00      2.2000000e-17      7.2970355e-04
     7.0000000e+02      7.6000000e+02      6.1664687e+00      3.2000000e-17      3.8620714e-04
     7.0000000e+02      7.6000000e+02      4.2897174e+00      4.6000000e-17      1.7007018e-04
     7.0000000e+02      7.6000000e+02      2.9018676e+00      6.8000000e-17      5.0254909e-05
     7.0000000e+02      7.6000000e+02      1.9732700e+00      1.0000000e-16      9.1864375e-06
     7.0000000e+02      7.6000000e+02      1.3155133e+00      1.5000000e-16      7.2407801e-07
     7.0000000e+02      7.6000000e+02      8.9694091e-01      2.2000000e-16      2.5563142e-08
     7.0000000e+02      7.6000000e+02      6.1664687e-01      3.2000000e-16      4.3609079e-10
     7.5000000e+01      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      7.6000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.8000000e+02      1.0000000e+99      0.0000000e+00      4.9093310e-03
     4.5000000e+03      4.9000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      7.8000000e+02      3.9465400e+02      5.0000000e-19      4.6264074e-03
     3.5000000e+03      3.9000000e+03      1.0000000e+99      0.0000000e+00      1.7302462e-04
     4.5000000e+03      5.0000000e+03      1.9732700e+02      1.0000000e-18      9.8401049e-07
     7.0000000e+02      7.8000000e+02      6.1664687e+01      3.2000000e-18      3.4202685e-03
     4.5000000e+03      5.0000000e+03      3.5236964e+01      5.6000000e-18      8.2689359e-08
     7.0000000e+02      7.8000000e+02      1.9732700e+01      1.0000000e-17      1.7928853e-03
     4.5000000e+03      5.0000000e+03      1.9732700e+01      1.0000000e-17      9.2071231e-09
     7.0000000e+02      7.8000000e+02      8.9694091e+00      2.2000000e-17      7.3447398e-04
     7.0000000e+02      7.8000000e+02      6.1664687e+00      3.2000000e-17      3.9074508e-04
     7.0000000e+02      7.8000000e+02      4.2897174e+00      4.6000000e-17      1.7276285e-04
     7.0000000e+02      7.8000000e+02      2.9018676e+00      6.8000000e-17      5.1241277e-05
     7.0000000e+02      7.8000000e+02      1.9732700e+00      1.0000000e-16      9.3977796e-06
     7.0000000e+02      7.8000000e+02      1.3155133e+00      1.5000000e-16      7.4083821e-07
     7.0000000e+02      7.8000000e+02      8.9694091e-01      2.2000000e-16      2.5669065e-08
     7.0000000e+02      7.8000000e+02      6.1664687e-01      3.2000000e-16      4.1179095e-10
     7.0000000e+02      7.8000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      4.9535700e-03
     7.5000000e+01      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.5000000e+03      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      8.0000000e+02      3.9465400e+02      5.0000000e-19      4.6722506e-03
     7.0000000e+02      8.0000000e+02      6.1664687e+01      3.2000000e-18      3.4711358e-03
     7.0000000e+02      8.0000000e+02      1.9732700e+01      1.0000000e-17      1.8420774e-03
     7.0000000e+02      8.0000000e+02      8.9694091e+00      2.2000000e-17      7.6872339e-04
     7.0000000e+02      8.0000000e+02      6.1664687e+00      3.2000000e-17      4.1370398e-04
     7.0000000e+02      8.0000000e+02      4.2897174e+00      4.6000000e-17      1.8502238e-04
     7.0000000e+02      8.0000000e+02      2.9018676e+00      6.8000000e-17      5.5490284e-05
     7.0000000e+02      8.0000000e+02      1.9732700e+00      1.0000000e-16      1.0262583e-05
     7.0000000e+02      8.0000000e+02      1.3155133e+00      1.5000000e-16      8.1317429e-07
     7.0000000e+02      8.0000000e+02      8.9694091e-01      2.2000000e-16      2.8247344e-08
     7.0000000e+02      8.0000000e+02      6.1664687e-01      3.2000000e-16      4.4924884e-10
     7.0000000e+02      8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      6.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      8.0000000e+01      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      8.5000000e+02      1.0000000e+99      0.0000000e+00      5.0101545e-03
     3.5000000e+03      3.9000000e+03      6.1664687e+00      3.2000000e-17      2.6184560e-05
     7.0000000e+02      8.5000000e+02      3.9465400e+02      5.0000000e-19      4.7313467e-03
     3.5000000e+03      3.9000000e+03      4.2897174e+00      4.6000000e-17      1.0983806e-05
     7.0000000e+02      8.5000000e+02      6.1664687e+01      3.2000000e-18      3.5358448e-03
     7.0000000e+02      8.5000000e+02      1.9732700e+01      1.0000000e-17      1.8949981e-03
     7.0000000e+02      8.5000000e+02      8.9694091e+00      2.2000000e-17      7.9385880e-04
     7.0000000e+02      8.5000000e+02      6.1664687e+00      3.2000000e-17      4.2598437e-04
     7.0000000e+02      8.5000000e+02      4.2897174e+00      4.6000000e-17      1.8933491e-04
     7.0000000e+02      8.5000000e+02      2.9018676e+00      6.8000000e-17      5.6255863e-05
     7.0000000e+02      8.5000000e+02      1.9732700e+00      1.0000000e-16      1.0290212e-05
     7.0000000e+02      8.5000000e+02      1.3155133e+00      1.5000000e-16      8.0442075e-07
     7.0000000e+02      8.5000000e+02      8.9694091e-01      2.2000000e-16      2.7347681e-08
     7.0000000e+02      8.5000000e+02      6.1664687e-01      3.2000000e-16      3.8381173e-10
     7.5000000e+01      8.0000000e+01      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+01      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     7.0000000e+02      8.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      9.0000000e+02      1.0000000e+99      0.0000000e+00      4.9884620e-03
     7.0000000e+02      9.0000000e+02      3.9465400e+02      5.0000000e-19      4.7193852e-03
     7.0000000e+02      9.0000000e+02      6.1664687e+01      3.2000000e-18      3.5596228e-03
     7.0000000e+02      9.0000000e+02      8.9694091e+00      2.2000000e-17      8.2745530e-04
     7.0000000e+02      9.0000000e+02      6.1664687e+00      3.2000000e-17      4.4656795e-04
     7.0000000e+02      9.0000000e+02      4.2897174e+00      4.6000000e-17      1.9923299e-04
     7.0000000e+02      9.0000000e+02      2.9018676e+00      6.8000000e-17      5.9377432e-05
     7.0000000e+02      9.0000000e+02      1.9732700e+00      1.0000000e-16      1.0893234e-05
     7.0000000e+02      9.0000000e+02      1.3155133e+00      1.5000000e-16      8.5438212e-07
     7.0000000e+02      9.0000000e+02      8.9694091e-01      2.2000000e-16      2.9064174e-08
