#            mprod               mint              mhscp              width               c200
     7.5000000e+02      3.4000000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      3.8800000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      4.4100000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      5.3700000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      5.5500000e+02      5.5000000e+02      0.0000000e+00      6.4944113e-01
     7.5000000e+02      5.7300000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      5.9700000e+02      5.5000000e+02      0.0000000e+00      6.3949930e-01
     7.5000000e+02      6.0500000e+02      6.0000000e+02      0.0000000e+00      6.1458018e-01
     7.5000000e+02      6.3700000e+02      6.0000000e+02      0.0000000e+00      6.1214619e-01
     7.5000000e+02      6.4300000e+02      5.5000000e+02      0.0000000e+00      6.3679917e-01
     7.5000000e+02      6.5500000e+02      6.5000000e+02      0.0000000e+00      5.8505987e-01
     7.5000000e+02      6.7100000e+02      6.0000000e+02      0.0000000e+00      6.0941678e-01
     7.5000000e+02      6.7600000e+02      6.5000000e+02      0.0000000e+00      5.8511588e-01
     7.5000000e+02      6.9200000e+02      5.5000000e+02      0.0000000e+00      6.4590501e-01
     7.5000000e+02      6.9900000e+02      6.5000000e+02      0.0000000e+00      5.8853319e-01
     7.5000000e+02      7.0700000e+02      6.0000000e+02      0.0000000e+00      6.1747466e-01
     7.5000000e+02      7.2100000e+02      6.5000000e+02      0.0000000e+00      5.9035199e-01
     7.5000000e+02      7.4500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      7.4500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      7.4500000e+02      5.5000000e+02      0.0000000e+00      6.5111936e-01
     7.5000000e+02      7.4500000e+02      6.0000000e+02      0.0000000e+00      6.2209611e-01
     7.5000000e+02      7.4500000e+02      6.5000000e+02      0.0000000e+00      5.9098908e-01
     7.6000000e+02      7.0500000e+02      7.0000000e+02      0.0000000e+00      5.7686338e-01
     7.6000000e+02      7.3000000e+02      7.0000000e+02      0.0000000e+00      5.7560974e-01
     7.6000000e+02      7.5500000e+02      7.0000000e+02      0.0000000e+00      5.7667564e-01
     7.8000000e+02      7.0500000e+02      7.0000000e+02      0.0000000e+00      5.7306551e-01
     7.8000000e+02      7.3900000e+02      7.0000000e+02      0.0000000e+00      5.7335039e-01
     7.8000000e+02      7.7500000e+02      7.0000000e+02      0.0000000e+00      5.7502056e-01
     8.0000000e+02      5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      8.0000000e+01      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      8.6000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      1.1700000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      1.3400000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      1.7200000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      2.0500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      2.0900000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      2.5200000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      2.5500000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      2.5700000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.0500000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.0800000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.2200000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.2600000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.5500000e+02      3.5000000e+02      0.0000000e+00      5.9602358e-01
     8.0000000e+02      3.5800000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.7000000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      3.7300000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      4.0400000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      4.0500000e+02      4.0000000e+02      0.0000000e+00      6.5529908e-01
     8.0000000e+02      4.0600000e+02      3.5000000e+02      0.0000000e+00      6.2202942e-01
     8.0000000e+02      4.2000000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      4.5000000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      4.5500000e+02      4.5000000e+02      0.0000000e+00      6.8528751e-01
     8.0000000e+02      4.6400000e+02      3.5000000e+02      0.0000000e+00      6.3455754e-01
     8.0000000e+02      4.7900000e+02      4.0000000e+02      0.0000000e+00      6.7409566e-01
     8.0000000e+02      4.9200000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      5.0500000e+02      5.0000000e+02      0.0000000e+00      6.8428384e-01
     8.0000000e+02      5.0600000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      5.0900000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      5.2300000e+02      4.5000000e+02      0.0000000e+00      6.8892873e-01
     8.0000000e+02      5.3100000e+02      3.5000000e+02      0.0000000e+00      6.3994178e-01
     8.0000000e+02      5.4200000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      5.4400000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      5.5500000e+02      5.5000000e+02      0.0000000e+00      6.6975051e-01
     8.0000000e+02      5.6600000e+02      5.0000000e+02      0.0000000e+00      6.8217607e-01
     8.0000000e+02      5.6700000e+02      4.0000000e+02      0.0000000e+00      6.7816290e-01
     8.0000000e+02      5.7800000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      6.0100000e+02      4.5000000e+02      0.0000000e+00      6.8632470e-01
     8.0000000e+02      6.0500000e+02      6.0000000e+02      0.0000000e+00      6.3940860e-01
     8.0000000e+02      6.0700000e+02      5.5000000e+02      0.0000000e+00      6.6115649e-01
     8.0000000e+02      6.0800000e+02      3.5000000e+02      0.0000000e+00      6.3115867e-01
     8.0000000e+02      6.3400000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      6.3400000e+02      5.0000000e+02      0.0000000e+00      6.7587210e-01
     8.0000000e+02      6.4800000e+02      6.0000000e+02      0.0000000e+00      6.3095310e-01
     8.0000000e+02      6.5500000e+02      6.5000000e+02      0.0000000e+00      6.0600109e-01
     8.0000000e+02      6.5800000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      6.6400000e+02      5.5000000e+02      0.0000000e+00      6.5649602e-01
     8.0000000e+02      6.7200000e+02      4.0000000e+02      0.0000000e+00      6.6950461e-01
     8.0000000e+02      6.7800000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      6.8800000e+02      6.5000000e+02      0.0000000e+00      5.9918852e-01
     8.0000000e+02      6.9100000e+02      4.5000000e+02      0.0000000e+00      6.8681393e-01
     8.0000000e+02      6.9400000e+02      6.0000000e+02      0.0000000e+00      6.2728253e-01
     8.0000000e+02      6.9500000e+02      3.5000000e+02      0.0000000e+00      6.1662519e-01
     8.0000000e+02      7.0500000e+02      7.0000000e+02      0.0000000e+00      5.7471512e-01
     8.0000000e+02      7.1000000e+02      5.0000000e+02      0.0000000e+00      6.7873994e-01
     8.0000000e+02      7.2200000e+02      6.5000000e+02      0.0000000e+00      5.9987613e-01
     8.0000000e+02      7.2600000e+02      7.0000000e+02      0.0000000e+00      5.7764933e-01
     8.0000000e+02      7.2700000e+02      5.5000000e+02      0.0000000e+00      6.6334558e-01
     8.0000000e+02      7.4300000e+02      6.0000000e+02      0.0000000e+00      6.3431549e-01
     8.0000000e+02      7.4900000e+02      7.0000000e+02      0.0000000e+00      5.7714536e-01
     8.0000000e+02      7.5700000e+02      6.5000000e+02      0.0000000e+00      6.0440259e-01
     8.0000000e+02      7.7100000e+02      7.0000000e+02      0.0000000e+00      5.7786889e-01
     8.0000000e+02      7.9500000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      7.9500000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+02      7.9500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      7.9500000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      7.9500000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     8.0000000e+02      7.9500000e+02      3.5000000e+02      0.0000000e+00      5.9768796e-01
     8.0000000e+02      7.9500000e+02      4.0000000e+02      0.0000000e+00      6.5728018e-01
     8.0000000e+02      7.9500000e+02      4.5000000e+02      0.0000000e+00      6.8601731e-01
     8.0000000e+02      7.9500000e+02      5.0000000e+02      0.0000000e+00      6.8850504e-01
     8.0000000e+02      7.9500000e+02      5.5000000e+02      0.0000000e+00      6.7348062e-01
     8.0000000e+02      7.9500000e+02      6.0000000e+02      0.0000000e+00      6.4663120e-01
     8.0000000e+02      7.9500000e+02      6.5000000e+02      0.0000000e+00      6.0989611e-01
     8.0000000e+02      7.9500000e+02      7.0000000e+02      0.0000000e+00      5.8045158e-01
     8.0500000e+02      8.0300000e+02      8.0000000e+02      0.0000000e+00      5.4443505e-01
     8.1000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4133816e-01
     8.2000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4547720e-01
     8.2000000e+02      8.1000000e+02      8.0000000e+02      0.0000000e+00      5.4585944e-01
     8.2000000e+02      8.1500000e+02      8.0000000e+02      0.0000000e+00      5.4528280e-01
     8.3000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4343088e-01
     8.3000000e+02      8.1500000e+02      8.0000000e+02      0.0000000e+00      5.4402077e-01
     8.3000000e+02      8.2500000e+02      8.0000000e+02      0.0000000e+00      5.4264512e-01
     8.4000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4359461e-01
     8.4000000e+02      8.2000000e+02      8.0000000e+02      0.0000000e+00      5.4412600e-01
     8.4000000e+02      8.3500000e+02      8.0000000e+02      0.0000000e+00      5.4474211e-01
     8.5000000e+02      6.5500000e+02      6.5000000e+02      0.0000000e+00      6.2356683e-01
     8.5000000e+02      6.9800000e+02      6.5000000e+02      0.0000000e+00      6.1626906e-01
     8.5000000e+02      7.0500000e+02      7.0000000e+02      0.0000000e+00      5.9096533e-01
     8.5000000e+02      7.3800000e+02      7.0000000e+02      0.0000000e+00      5.8431492e-01
     8.5000000e+02      7.4400000e+02      6.5000000e+02      0.0000000e+00      6.1231879e-01
     8.5000000e+02      7.7200000e+02      7.0000000e+02      0.0000000e+00      5.8599707e-01
     8.5000000e+02      7.9300000e+02      6.5000000e+02      0.0000000e+00      6.2198333e-01
     8.5000000e+02      8.0800000e+02      7.0000000e+02      0.0000000e+00      5.8970211e-01
     8.5000000e+02      8.4500000e+02      6.5000000e+02      0.0000000e+00      6.3111274e-01
     8.5000000e+02      8.4500000e+02      7.0000000e+02      0.0000000e+00      5.9632843e-01
     8.6000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4611131e-01
     8.6000000e+02      8.3000000e+02      8.0000000e+02      0.0000000e+00      5.4447883e-01
     8.6000000e+02      8.5500000e+02      8.0000000e+02      0.0000000e+00      5.4694104e-01
     8.8000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4487508e-01
     8.8000000e+02      8.3900000e+02      8.0000000e+02      0.0000000e+00      5.4575540e-01
     8.8000000e+02      8.7500000e+02      8.0000000e+02      0.0000000e+00      5.4564077e-01
     9.0000000e+02      5.0500000e+02      5.0000000e+02      0.0000000e+00      6.9516924e-01
     9.0000000e+02      5.5500000e+02      5.5000000e+02      0.0000000e+00      6.9695992e-01
     9.0000000e+02      5.8300000e+02      5.0000000e+02      0.0000000e+00      7.0126147e-01
     9.0000000e+02      6.0500000e+02      6.0000000e+02      0.0000000e+00      6.7795221e-01
     9.0000000e+02      6.2500000e+02      5.5000000e+02      0.0000000e+00      6.9183794e-01
     9.0000000e+02      6.5500000e+02      6.5000000e+02      0.0000000e+00      6.4545612e-01
     9.0000000e+02      6.6700000e+02      6.0000000e+02      0.0000000e+00      6.6771517e-01
     9.0000000e+02      6.7200000e+02      5.0000000e+02      0.0000000e+00      6.9560804e-01
     9.0000000e+02      7.0500000e+02      5.5000000e+02      0.0000000e+00      6.8767509e-01
     9.0000000e+02      7.0500000e+02      7.0000000e+02      0.0000000e+00      6.1245654e-01
     9.0000000e+02      7.0800000e+02      6.5000000e+02      0.0000000e+00      6.3445390e-01
     9.0000000e+02      7.3600000e+02      6.0000000e+02      0.0000000e+00      6.6307926e-01
     9.0000000e+02      7.4800000e+02      7.0000000e+02      0.0000000e+00      6.0304751e-01
     9.0000000e+02      7.6600000e+02      6.5000000e+02      0.0000000e+00      6.2977217e-01
     9.0000000e+02      7.7600000e+02      5.0000000e+02      0.0000000e+00      6.9349314e-01
     9.0000000e+02      7.9400000e+02      5.5000000e+02      0.0000000e+00      6.9030164e-01
     9.0000000e+02      7.9400000e+02      7.0000000e+02      0.0000000e+00      5.9987713e-01
     9.0000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.4757038e-01
     9.0000000e+02      8.1200000e+02      6.0000000e+02      0.0000000e+00      6.6705602e-01
     9.0000000e+02      8.2700000e+02      8.0000000e+02      0.0000000e+00      5.4776775e-01
     9.0000000e+02      8.2800000e+02      6.5000000e+02      0.0000000e+00      6.3831588e-01
     9.0000000e+02      8.4300000e+02      7.0000000e+02      0.0000000e+00      6.0743776e-01
     9.0000000e+02      8.4900000e+02      8.0000000e+02      0.0000000e+00      5.4857156e-01
     9.0000000e+02      8.7200000e+02      8.0000000e+02      0.0000000e+00      5.4859918e-01
     9.0000000e+02      8.9500000e+02      5.0000000e+02      0.0000000e+00      6.9854827e-01
     9.0000000e+02      8.9500000e+02      5.5000000e+02      0.0000000e+00      6.9965008e-01
     9.0000000e+02      8.9500000e+02      6.0000000e+02      0.0000000e+00      6.8212307e-01
     9.0000000e+02      8.9500000e+02      6.5000000e+02      0.0000000e+00      6.4941063e-01
     9.0000000e+02      8.9500000e+02      7.0000000e+02      0.0000000e+00      6.1295492e-01
     9.0000000e+02      8.9500000e+02      8.0000000e+02      0.0000000e+00      5.5139606e-01
     9.0500000e+02      9.0300000e+02      9.0000000e+02      0.0000000e+00      5.0890156e-01
     9.1000000e+02      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.0620347e-01
     9.2000000e+02      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.0911867e-01
     9.2000000e+02      9.1000000e+02      9.0000000e+02      0.0000000e+00      5.0943100e-01
     9.2000000e+02      9.1500000e+02      9.0000000e+02      0.0000000e+00      5.0984375e-01
     9.3000000e+02      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.1081365e-01
     9.3000000e+02      9.1500000e+02      9.0000000e+02      0.0000000e+00      5.1029594e-01
     9.3000000e+02      9.2500000e+02      9.0000000e+02      0.0000000e+00      5.1032491e-01
     9.4000000e+02      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.0728936e-01
     9.4000000e+02      9.2000000e+02      9.0000000e+02      0.0000000e+00      5.0698516e-01
     9.4000000e+02      9.3500000e+02      9.0000000e+02      0.0000000e+00      5.0733808e-01
     9.5000000e+02      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.5748171e-01
     9.5000000e+02      8.3800000e+02      8.0000000e+02      0.0000000e+00      5.5226531e-01
     9.5000000e+02      8.7200000e+02      8.0000000e+02      0.0000000e+00      5.5543195e-01
     9.5000000e+02      9.0800000e+02      8.0000000e+02      0.0000000e+00      5.5703706e-01
     9.5000000e+02      9.4500000e+02      8.0000000e+02      0.0000000e+00      5.6206686e-01
     9.6000000e+02      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.0802271e-01
     9.6000000e+02      9.3000000e+02      9.0000000e+02      0.0000000e+00      5.0634590e-01
     9.6000000e+02      9.5500000e+02      9.0000000e+02      0.0000000e+00      5.0772105e-01
     9.8000000e+02      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.0778581e-01
     9.8000000e+02      9.3900000e+02      9.0000000e+02      0.0000000e+00      5.0547345e-01
     9.8000000e+02      9.7500000e+02      9.0000000e+02      0.0000000e+00      5.0761958e-01
     1.0000000e+03      5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      8.0000000e+01      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      8.9000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.2200000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.4400000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.5300000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.5500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.8500000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.0500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.1100000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.2200000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.3400000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.5500000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.6700000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.8200000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      2.8800000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.0500000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.2000000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.2300000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.4700000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.5500000e+02      3.5000000e+02      0.0000000e+00      4.9023074e-01
     1.0000000e+03      3.7100000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.7900000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      3.9300000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.0100000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.0500000e+02      4.0000000e+02      0.0000000e+00      5.9010199e-01
     1.0000000e+03      4.2200000e+02      3.5000000e+02      0.0000000e+00      5.5356561e-01
     1.0000000e+03      4.2900000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.5200000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.5200000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.5500000e+02      4.5000000e+02      0.0000000e+00      6.5594477e-01
     1.0000000e+03      4.7000000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      4.7000000e+02      4.0000000e+02      0.0000000e+00      6.3111238e-01
     1.0000000e+03      5.0100000e+02      3.5000000e+02      0.0000000e+00      5.8068263e-01
     1.0000000e+03      5.0400000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      5.0500000e+02      5.0000000e+02      0.0000000e+00      6.8960775e-01
     1.0000000e+03      5.1800000e+02      4.5000000e+02      0.0000000e+00      6.7835900e-01
     1.0000000e+03      5.3500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      5.4600000e+02      4.0000000e+02      0.0000000e+00      6.4771380e-01
     1.0000000e+03      5.5100000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      5.5500000e+02      5.5000000e+02      0.0000000e+00      7.0467854e-01
     1.0000000e+03      5.6500000e+02      5.0000000e+02      0.0000000e+00      7.0445053e-01
     1.0000000e+03      5.8800000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      5.9100000e+02      4.5000000e+02      0.0000000e+00      6.9223974e-01
     1.0000000e+03      5.9400000e+02      3.5000000e+02      0.0000000e+00      5.8691536e-01
     1.0000000e+03      6.0500000e+02      6.0000000e+02      0.0000000e+00      7.0191946e-01
     1.0000000e+03      6.1200000e+02      5.5000000e+02      0.0000000e+00      7.1146568e-01
     1.0000000e+03      6.1400000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      6.3200000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      6.3300000e+02      5.0000000e+02      0.0000000e+00      7.0678075e-01
     1.0000000e+03      6.3500000e+02      4.0000000e+02      0.0000000e+00      6.5039802e-01
     1.0000000e+03      6.5400000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      6.5500000e+02      6.5000000e+02      0.0000000e+00      6.7972703e-01
     1.0000000e+03      6.7100000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      6.7300000e+02      4.5000000e+02      0.0000000e+00      6.8582126e-01
     1.0000000e+03      6.7400000e+02      5.5000000e+02      0.0000000e+00      7.1119561e-01
     1.0000000e+03      6.8400000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      6.8500000e+02      6.0000000e+02      0.0000000e+00      6.9515585e-01
     1.0000000e+03      7.0500000e+02      7.0000000e+02      0.0000000e+00      6.4932381e-01
     1.0000000e+03      7.0600000e+02      3.5000000e+02      0.0000000e+00      5.7883406e-01
     1.0000000e+03      7.0900000e+02      5.0000000e+02      0.0000000e+00      7.0460254e-01
     1.0000000e+03      7.2700000e+02      6.5000000e+02      0.0000000e+00      6.6692679e-01
     1.0000000e+03      7.3000000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      7.3700000e+02      4.0000000e+02      0.0000000e+00      6.4599292e-01
     1.0000000e+03      7.4300000e+02      5.5000000e+02      0.0000000e+00      7.0535551e-01
     1.0000000e+03      7.6500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      7.6700000e+02      4.5000000e+02      0.0000000e+00      6.8433226e-01
     1.0000000e+03      7.6800000e+02      7.0000000e+02      0.0000000e+00      6.3263213e-01
     1.0000000e+03      7.7600000e+02      6.0000000e+02      0.0000000e+00      6.8896757e-01
     1.0000000e+03      7.9300000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      7.9400000e+02      5.0000000e+02      0.0000000e+00      7.0261248e-01
     1.0000000e+03      8.0500000e+02      8.0000000e+02      0.0000000e+00      5.7064228e-01
     1.0000000e+03      8.0700000e+02      6.5000000e+02      0.0000000e+00      6.5968045e-01
     1.0000000e+03      8.1700000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      8.1900000e+02      5.5000000e+02      0.0000000e+00      7.0447476e-01
     1.0000000e+03      8.3800000e+02      3.5000000e+02      0.0000000e+00      5.4583229e-01
     1.0000000e+03      8.3800000e+02      7.0000000e+02      0.0000000e+00      6.2780963e-01
     1.0000000e+03      8.4900000e+02      8.0000000e+02      0.0000000e+00      5.6124973e-01
     1.0000000e+03      8.5700000e+02      4.0000000e+02      0.0000000e+00      6.2356471e-01
     1.0000000e+03      8.7300000e+02      4.5000000e+02      0.0000000e+00      6.7361623e-01
     1.0000000e+03      8.7900000e+02      6.0000000e+02      0.0000000e+00      6.9281573e-01
     1.0000000e+03      8.8900000e+02      5.0000000e+02      0.0000000e+00      6.9542861e-01
     1.0000000e+03      8.9500000e+02      8.0000000e+02      0.0000000e+00      5.6052512e-01
     1.0000000e+03      8.9600000e+02      6.5000000e+02      0.0000000e+00      6.6367781e-01
     1.0000000e+03      9.0300000e+02      5.5000000e+02      0.0000000e+00      7.0872258e-01
     1.0000000e+03      9.0500000e+02      9.0000000e+02      0.0000000e+00      5.0637786e-01
     1.0000000e+03      9.1300000e+02      7.0000000e+02      0.0000000e+00      6.3680939e-01
     1.0000000e+03      9.2700000e+02      9.0000000e+02      0.0000000e+00      5.0606504e-01
     1.0000000e+03      9.4400000e+02      8.0000000e+02      0.0000000e+00      5.6627578e-01
     1.0000000e+03      9.4900000e+02      9.0000000e+02      0.0000000e+00      5.0566197e-01
     1.0000000e+03      9.7200000e+02      9.0000000e+02      0.0000000e+00      5.0596003e-01
     1.0000000e+03      9.9500000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+03      9.9500000e+02      3.5000000e+02      0.0000000e+00      4.8546441e-01
     1.0000000e+03      9.9500000e+02      4.0000000e+02      0.0000000e+00      5.8952066e-01
     1.0000000e+03      9.9500000e+02      4.5000000e+02      0.0000000e+00      6.5572888e-01
     1.0000000e+03      9.9500000e+02      5.0000000e+02      0.0000000e+00      6.9332345e-01
     1.0000000e+03      9.9500000e+02      5.5000000e+02      0.0000000e+00      7.0657590e-01
     1.0000000e+03      9.9500000e+02      6.0000000e+02      0.0000000e+00      7.0366707e-01
     1.0000000e+03      9.9500000e+02      6.5000000e+02      0.0000000e+00      6.8195293e-01
     1.0000000e+03      9.9500000e+02      7.0000000e+02      0.0000000e+00      6.5002966e-01
     1.0000000e+03      9.9500000e+02      8.0000000e+02      0.0000000e+00      5.7315198e-01
     1.0000000e+03      9.9500000e+02      9.0000000e+02      0.0000000e+00      5.0857908e-01
     1.0050000e+03      1.0030000e+03      1.0000000e+03      0.0000000e+00      4.5866179e-01
     1.0100000e+03      1.0050000e+03      1.0000000e+03      0.0000000e+00      4.5885026e-01
     1.0200000e+03      1.0050000e+03      1.0000000e+03      0.0000000e+00      4.5819999e-01
     1.0200000e+03      1.0100000e+03      1.0000000e+03      0.0000000e+00      4.5867340e-01
     1.0200000e+03      1.0150000e+03      1.0000000e+03      0.0000000e+00      4.5865171e-01
     1.0300000e+03      1.0050000e+03      1.0000000e+03      0.0000000e+00      4.5749958e-01
     1.0300000e+03      1.0150000e+03      1.0000000e+03      0.0000000e+00      4.5850354e-01
     1.0300000e+03      1.0250000e+03      1.0000000e+03      0.0000000e+00      4.5803990e-01
     1.0400000e+03      1.0050000e+03      1.0000000e+03      0.0000000e+00      4.5825932e-01
     1.0400000e+03      1.0200000e+03      1.0000000e+03      0.0000000e+00      4.5712054e-01
